diameter_mm,opacity,similarity
1.0,0.0,0.3643446929399651
1.0,0.02564102564102564,0.3816177793722968
1.0,0.05128205128205128,0.44782595862756913
1.0,0.07692307692307693,0.507834782589953
1.0,0.10256410256410256,0.560849756671843
1.0,0.1282051282051282,0.6066707751269504
1.0,0.15384615384615385,0.645573149297634
1.0,0.1794871794871795,0.6781449935208453
1.0,0.20512820512820512,0.7051368435179851
1.0,0.23076923076923075,0.7273437887231284
1.0,0.2564102564102564,0.7455287930704878
1.0,0.28205128205128205,0.7603810720514944
1.0,0.3076923076923077,0.7724987170206118
1.0,0.3333333333333333,0.7823873905498274
1.0,0.358974358974359,0.7904669487976431
1.0,0.3846153846153846,0.7970819019129225
1.0,0.41025641025641024,0.8025125872351977
1.0,0.4358974358974359,0.8069865518225675
1.0,0.4615384615384615,0.810687647648778
1.0,0.48717948717948717,0.8137645533660746
1.0,0.5128205128205128,0.8163374532012017
1.0,0.5384615384615384,0.8185034396345751
1.0,0.5641025641025641,0.8203412096466653
1.0,0.5897435897435898,0.8219147561809045
1.0,0.6153846153846154,0.8232758850875949
1.0,0.641025641025641,0.8244667238108422
1.0,0.6666666666666666,0.8255214954546594
1.0,0.6923076923076923,0.8264682589930062
1.0,0.717948717948718,0.8273295295263955
1.0,0.7435897435897436,0.8281235379459808
1.0,0.7692307692307692,0.8288650765549662
1.0,0.7948717948717948,0.8295657068244026
1.0,0.8205128205128205,0.8302344682232123
1.0,0.8461538461538461,0.8308783324599572
1.0,0.8717948717948718,0.8315021268790029
1.0,0.8974358974358974,0.8321091439162442
1.0,0.923076923076923,0.8327009964967844
1.0,0.9487179487179487,0.8332778325238712
1.0,0.9743589743589743,0.8338384148033904
1.0,1.0,0.8343800574104024
1.0512820512820513,0.0,0.3643446929399651
1.0512820512820513,0.02564102564102564,0.38334899790227045
1.0512820512820513,0.05128205128205128,0.4512272693854335
1.0512820512820513,0.07692307692307693,0.5127811047549274
1.0512820512820513,0.10256410256410256,0.5671756876671128
1.0512820512820513,0.1282051282051282,0.6141951493482073
1.0512820512820513,0.15384615384615385,0.6541184832110175
1.0512820512820513,0.1794871794871795,0.6875505720530912
1.0512820512820513,0.20512820512820512,0.7152643785377104
1.0512820512820513,0.23076923076923075,0.7380791432608041
1.0512820512820513,0.2564102564102564,0.7567800900348262
1.0512820512820513,0.28205128205128205,0.7720756319766809
1.0512820512820513,0.3076923076923077,0.7845797963809449
1.0512820512820513,0.3333333333333333,0.7948111354960468
1.0512820512820513,0.358974358974359,0.8031994013179168
1.0512820512820513,0.3846153846153846,0.8100968747823969
1.0512820512820513,0.41025641025641024,0.8157902852591026
1.0512820512820513,0.4358974358974359,0.8205118132652197
1.0512820512820513,0.4615384615384615,0.8244489519606744
1.0512820512820513,0.48717948717948717,0.8277533222111598
1.0512820512820513,0.5128205128205128,0.8305472424327008
1.0512820512820513,0.5384615384615384,0.8329297551552727
1.0512820512820513,0.5641025641025641,0.8349808610321996
1.0512820512820513,0.5897435897435898,0.8367656050943646
1.0512820512820513,0.6153846153846154,0.8383366945074304
1.0512820512820513,0.641025641025641,0.839737000187026
1.0512820512820513,0.6666666666666666,0.841001368036526
1.0512820512820513,0.6923076923076923,0.8421581609237939
1.0512820512820513,0.717948717948718,0.8432301596704554
1.0512820512820513,0.7435897435897436,0.8442360764733357
1.0512820512820513,0.7692307692307692,0.8451905979243628
1.0512820512820513,0.7948717948717948,0.8461055408010931
1.0512820512820513,0.8205128205128205,0.8469900088180453
1.0512820512820513,0.8461538461538461,0.8478507422244456
1.0512820512820513,0.8717948717948718,0.8486926394535569
1.0512820512820513,0.8974358974358974,0.8495187824568778
1.0512820512820513,0.923076923076923,0.8503303897846515
1.0512820512820513,0.9487179487179487,0.851127405756919
1.0512820512820513,0.9743589743589743,0.8519081449682707
1.0512820512820513,1.0,0.8526694221785416
1.1025641025641026,0.0,0.3643446929399651
1.1025641025641026,0.02564102564102564,0.3871913673238242
1.1025641025641026,0.05128205128205128,0.4587404319555108
1.1025641025641026,0.07692307692307693,0.5236438323066231
1.1025641025641026,0.10256410256410256,0.5809745997230259
1.1025641025641026,0.1282051282051282,0.6304854048993432
1.1025641025641026,0.15384615384615385,0.6724723703764651
1.1025641025641026,0.1794871794871795,0.7075868732879762
1.1025641025641026,0.20512820512820512,0.7366619475867271
1.1025641025641026,0.23076923076923075,0.7605770501832121
1.1025641025641026,0.2564102564102564,0.7801727887816384
1.1025641025641026,0.28205128205128205,0.7962041206706922
1.1025641025641026,0.3076923076923077,0.8093225881046933
1.1025641025641026,0.3333333333333333,0.8200761451983143
1.1025641025641026,0.358974358974359,0.8289177154172309
1.1025641025641026,0.3846153846153846,0.8362169035032365
1.1025641025641026,0.41025641025641024,0.8422736869712683
1.1025641025641026,0.4358974358974359,0.847330393291131
1.1025641025641026,0.4615384615384615,0.8515821744652188
1.1025641025641026,0.48717948717948717,0.8551865365987921
1.1025641025641026,0.5128205128205128,0.8582704207479938
1.1025641025641026,0.5384615384615384,0.8609362032555901
1.1025641025641026,0.5641025641025641,0.8632667800420404
1.1025641025641026,0.5897435897435898,0.8653293428078085
1.1025641025641026,0.6153846153846154,0.8671783483898601
1.1025641025641026,0.641025641025641,0.8688579977447389
1.1025641025641026,0.6666666666666666,0.8704044169256027
1.1025641025641026,0.6923076923076923,0.8718468081300642
1.1025641025641026,0.717948717948718,0.8732089019738758
1.1025641025641026,0.7435897435897436,0.8745099488170753
1.1025641025641026,0.7692307692307692,0.8757653654214178
1.1025641025641026,0.7948717948717948,0.8769873903454752
1.1025641025641026,0.8205128205128205,0.8781855957712845
1.1025641025641026,0.8461538461538461,0.8793671408955407
1.1025641025641026,0.8717948717948718,0.8805372638492468
1.1025641025641026,0.8974358974358974,0.8816992354287521
1.1025641025641026,0.923076923076923,0.8828547088124911
1.1025641025641026,0.9487179487179487,0.8840036788381179
1.1025641025641026,0.9743589743589743,0.8851445550722367
1.1025641025641026,1.0,0.886274271664454
1.1538461538461537,0.0,0.3643446929399651
1.1538461538461537,0.02564102564102564,0.3916960350699539
1.1538461538461537,0.05128205128205128,0.4673909996919289
1.1538461538461537,0.07692307692307693,0.5358784950463875
1.1538461538461537,0.10256410256410256,0.5961343636271969
1.1538461538461537,0.1282051282051282,0.6479096004128032
1.1538461538461537,0.15384615384615385,0.6915675646699609
1.1538461538461537,0.1794871794871795,0.7278618853781074
1.1538461538461537,0.20512820512820512,0.7577347537132493
1.1538461538461537,0.23076923076923075,0.7821644719856095
1.1538461538461537,0.2564102564102564,0.8020730616844213
1.1538461538461537,0.28205128205128205,0.8182786403059936
1.1538461538461537,0.3076923076923077,0.8314793852734716
1.1538461538461537,0.3333333333333333,0.842256902529564
1.1538461538461537,0.358974358974359,0.8510870439756867
1.1538461538461537,0.3846153846153846,0.8583554709504911
1.1538461538461537,0.41025641025641024,0.8643727123590627
1.1538461538461537,0.4358974358974359,0.8693879050118455
1.1538461538461537,0.4615384615384615,0.8736007357769989
1.1538461538461537,0.48717948717948717,0.8771712219036738
1.1538461538461537,0.5128205128205128,0.8802277110587129
1.1538461538461537,0.5384615384615384,0.8828733477558838
1.1538461538461537,0.5641025641025641,0.8851912187545189
1.1538461538461537,0.5897435897435898,0.8872482966035408
1.1538461538461537,0.6153846153846154,0.8890987222144973
1.1538461538461537,0.641025641025641,0.8907863638031208
1.1538461538461537,0.6666666666666666,0.8923465796884799
