diameter_mm,opacity,similarity
0.8615384615384616,0.3333333333333333,0.8334712153625519
0.8615384615384616,0.358974358974359,0.8381145352128312
0.8615384615384616,0.3846153846153846,0.8415861996189964
0.8615384615384616,0.41025641025641024,0.8441357231923885
0.8615384615384616,0.4358974358974359,0.8459633483013285
0.8615384615384616,0.4615384615384615,0.8472292412437286
0.8615384615384616,0.48717948717948717,0.8480613594802507
0.8615384615384616,0.5128205128205128,0.8485617602208015
0.8615384615384616,0.5384615384615384,0.8488117437398871
0.8615384615384616,0.5641025641025641,0.8488759651604124
0.8615384615384616,0.5897435897435898,0.8488059117481247
0.8615384615384616,0.6153846153846154,0.8486425254264791
0.8615384615384616,0.641025641025641,0.8484182585448257
0.8615384615384616,0.6666666666666666,0.8481586661663594
0.8615384615384616,0.6923076923076923,0.8478838613931362
0.8615384615384616,0.717948717948718,0.8476095132208878
0.8615384615384616,0.7435897435897436,0.847347631245056
0.8615384615384616,0.7692307692307692,0.8471071906367645
0.8615384615384616,0.7948717948717948,0.8468947803998889
0.8615384615384616,0.8205128205128205,0.8467147435301854
0.8615384615384616,0.8461538461538461,0.8465698286738952
0.8615384615384616,0.8717948717948718,0.846460990164644
0.8615384615384616,0.8974358974358974,0.8463878662803526
0.8615384615384616,0.923076923076923,0.8463487776660944
0.8615384615384616,0.9487179487179487,0.8463408185016862
0.8615384615384616,0.9743589743589743,0.8463597674964866
0.8615384615384616,1.0,0.8464003045118801
0.8923076923076924,0.0,0.4436708616860663
0.8923076923076924,0.02564102564102564,0.5120236011002489
0.8923076923076924,0.05128205128205128,0.5746941291883106
0.8923076923076924,0.07692307692307693,0.6305486512693125
0.8923076923076924,0.10256410256410256,0.6790523019446576
0.8923076923076924,0.1282051282051282,0.7202203199941735
0.8923076923076924,0.15384615384615385,0.7544859032657905
0.8923076923076924,0.1794871794871795,0.7825435366053881
0.8923076923076924,0.20512820512820512,0.805209373553107
0.8923076923076924,0.23076923076923075,0.8233137788312449
0.8923076923076924,0.2564102564102564,0.8376359383156019
0.8923076923076924,0.28205128205128205,0.8488681889152223
0.8923076923076924,0.3076923076923077,0.8576045649313493
0.8923076923076924,0.3333333333333333,0.8643418230548762
0.8923076923076924,0.358974358974359,0.8694882185373101
0.8923076923076924,0.3846153846153846,0.8733756651598308
0.8923076923076924,0.41025641025641024,0.8762717289942472
0.8923076923076924,0.4358974358974359,0.8783910655413287
0.8923076923076924,0.4615384615384615,0.8799051301392286
0.8923076923076924,0.48717948717948717,0.8809507838074008
0.8923076923076924,0.5128205128205128,0.8816373883851931
0.8923076923076924,0.5384615384615384,0.8820516787601785
0.8923076923076924,0.5641025641025641,0.8822631693251666
0.8923076923076924,0.5897435897435898,0.8823271301487238
0.8923076923076924,0.6153846153846154,0.8822875201616576
0.8923076923076924,0.641025641025641,0.8821793571266272
0.8923076923076924,0.6666666666666666,0.8820305370988339
0.8923076923076924,0.6923076923076923,0.8818631519162704
0.8923076923076924,0.717948717948718,0.8816944685952649
0.8923076923076924,0.7435897435897436,0.8815381477894345
0.8923076923076924,0.7692307692307692,0.8814046537935997
0.8923076923076924,0.7948717948717948,0.8813019196930363
0.8923076923076924,0.8205128205128205,0.881235753420585
0.8923076923076924,0.8461538461538461,0.8812101599849775
0.8923076923076924,0.8717948717948718,0.8812275990182242
0.8923076923076924,0.8974358974358974,0.8812891127748734
0.8923076923076924,0.923076923076923,0.881394565405127
0.8923076923076924,0.9487179487179487,0.8815427767844046
0.8923076923076924,0.9743589743589743,0.8817313337690069
0.8923076923076924,1.0,0.8819568013648597
0.9230769230769231,0.0,0.4436708616860663
0.9230769230769231,0.02564102564102564,0.5135703673460927
0.9230769230769231,0.05128205128205128,0.5777090059440132
0.9230769230769231,0.07692307692307693,0.6348995521444983
0.9230769230769231,0.10256410256410256,0.6845742484833374
0.9230769230769231,0.1282051282051282,0.7267358009565846
0.9230769230769231,0.15384615384615385,0.7618229609730488
0.9230769230769231,0.1794871794871795,0.790546342115137
0.9230769230769231,0.20512820512820512,0.8137430874887377
0.9230769230769231,0.23076923076923075,0.8322666572666952
0.9230769230769231,0.2564102564102564,0.8469170534058027
0.9230769230769231,0.28205128205128205,0.8584051061163203
0.9230769230769231,0.3076923076923077,0.8673397959388268
0.9230769230769231,0.3333333333333333,0.8742302639572669
0.9230769230769231,0.358974358974359,0.8794944917833365
0.9230769230769231,0.3846153846153846,0.8834718280332807
0.9230769230769231,0.41025641025641024,0.886435769712586
0.9230769230769231,0.4358974358974359,0.8886053800318202
0.9230769230769231,0.4615384615384615,0.8901557476730992
0.9230769230769231,0.48717948717948717,0.8912264308657931
0.9230769230769231,0.5128205128205128,0.8919287023488376
0.9230769230769231,0.5384615384615384,0.8923512024574304
0.9230769230769231,0.5641025641025641,0.8925644483969587
0.9230769230769231,0.5897435897435898,0.8926248508619525
0.9230769230769231,0.6153846153846154,0.8925770375196836
0.9230769230769231,0.641025641025641,0.892456707056295
0.9230769230769231,0.6666666666666666,0.8922922924568304
0.9230769230769231,0.6923076923076923,0.8921060728088501
0.9230769230769231,0.717948717948718,0.8919158615099447
0.9230769230769231,0.7435897435897436,0.8917354486716921
0.9230769230769231,0.7692307692307692,0.8915754621920049
0.9230769230769231,0.7948717948717948,0.8914440381888947
0.9230769230769231,0.8205128205128205,0.8913471382813613
0.9230769230769231,0.8461538461538461,0.8912888461520618
0.9230769230769231,0.8717948717948718,0.8912717165259231
0.9230769230769231,0.8974358974358974,0.8912968556501865
0.9230769230769231,0.923076923076923,0.8913643568254083
0.9230769230769231,0.9487179487179487,0.8914729753582311
0.9230769230769231,0.9743589743589743,0.8916204302023814
0.9230769230769231,1.0,0.8918034153089139
0.9538461538461539,0.0,0.4436708616860663
0.9538461538461539,0.02564102564102564,0.5138501146385464
0.9538461538461539,0.05128205128205128,0.5782929421421474
0.9538461538461539,0.07692307692307693,0.6358038584538661
0.9538461538461539,0.10256410256410256,0.6858041527083902
0.9538461538461539,0.1282051282051282,0.7282843181895138
0.9538461538461539,0.15384615384615385,0.7636719358225733
0.9538461538461539,0.1794871794871795,0.7926699652956112
0.9538461538461539,0.20512820512820512,0.8161109885360626
0.9538461538461539,0.23076923076923075,0.834846174883442
0.9538461538461539,0.2564102564102564,0.849675968826627
0.9538461538461539,0.28205128205128205,0.8613127895836157
0.9538461538461539,0.3076923076923077,0.8703680983786486
0.9538461538461539,0.3333333333333333,0.8773535230571193
0.9538461538461539,0.358974358974359,0.8826899661887838
0.9538461538461539,0.3846153846153846,0.8867195362902357
0.9538461538461539,0.41025641025641024,0.8897180435651125
0.9538461538461539,0.4358974358974359,0.8919065066832834
0.9538461538461539,0.4615384615384615,0.8934619155952136
0.9538461538461539,0.48717948717948717,0.8945253862991791
0.9538461538461539,0.5128205128205128,0.8952094922626697
0.9538461538461539,0.5384615384615384,0.8956038271739226
0.9538461538461539,0.5641025641025641,0.8957799440812918
0.9538461538461539,0.5897435897435898,0.8957948086971185
0.9538461538461539,0.6153846153846154,0.895693745826902
0.9538461538461539,0.641025641025641,0.895512781380426
0.9538461538461539,0.6666666666666666,0.895280672408496
0.9538461538461539,0.6923076923076923,0.895020035961189
0.9538461538461539,0.717948717948718,0.894748707559558
0.9538461538461539,0.7435897435897436,0.8944806761329157
0.9538461538461539,0.7692307692307692,0.8942265578318669
0.9538461538461539,0.7948717948717948,0.8939944495346871
0.9538461538461539,0.8205128205128205,0.8937901887862996
0.9538461538461539,0.8461538461538461,0.893617774616511
0.9538461538461539,0.8717948717948718,0.893479664721368
0.9538461538461539,0.8974358974358974,0.8933767602000543
0.9538461538461539,0.923076923076923,0.8933088204931935
0.9538461538461539,0.9487179487179487,0.8932743637275772
0.9538461538461539,0.9743589743589743,0.8932709125479532
0.9538461538461539,1.0,0.8932947881931701
0.9846153846153847,0.0,0.4436708616860663
0.9846153846153847,0.02564102564102564,0.5189125389717658
0.9846153846153847,0.05128205128205128,0.5880362060720556
0.9846153846153847,0.07692307692307693,0.6496643592186361
0.9846153846153847,0.10256410256410256,0.7031284825821588
0.9846153846153847,0.1282051282051282,0.7484148587505163
0.9846153846153847,0.15384615384615385,0.7860093425463203
0.9846153846153847,0.1794871794871795,0.8167055477939087
0.9846153846153847,0.20512820512820512,0.8414358449449
0.9846153846153847,0.23076923076923075,0.861145293365724
0.9846153846153847,0.2564102564102564,0.8767138959569285
0.9846153846153847,0.28205128205128205,0.8889180152463437
0.9846153846153847,0.3076923076923077,0.8984181432036888
0.9846153846153847,0.3333333333333333,0.9057626687673289
0.9846153846153847,0.358974358974359,0.9113992353911259
0.9846153846153847,0.3846153846153846,0.9156891858937894
0.9846153846153847,0.41025641025641024,0.9189219166892162
0.9846153846153847,0.4358974358974359,0.9213284284500649
0.9846153846153847,0.4615384615384615,0.9230923027271517
0.9846153846153847,0.48717948717948717,0.9243594795301164
0.9846153846153847,0.5128205128205128,0.9252458300529998
0.9846153846153847,0.5384615384615384,0.9258432727373361
0.9846153846153847,0.5641025641025641,0.9262248151977113
0.9846153846153847,0.5897435897435898,0.9264485488577299
0.9846153846153847,0.6153846153846154,0.9265605273898447
0.9846153846153847,0.641025641025641,0.9265972434692492
0.9846153846153847,0.6666666666666666,0.9265876074093288
0.9846153846153847,0.6923076923076923,0.9265545462018654
0.9846153846153847,0.717948717948718,0.9265158870938823
0.9846153846153847,0.7435897435897436,0.926485533005387
0.9846153846153847,0.7692307692307692,0.9264741666724755
0.9846153846153847,0.7948717948717948,0.9264896425103996
0.9846153846153847,0.8205128205128205,0.9265376351452973
0.9846153846153847,0.8461538461538461,0.9266219354667041
0.9846153846153847,0.8717948717948718,0.9267445724069553
0.9846153846153847,0.8974358974358974,0.9269061848315668
0.9846153846153847,0.923076923076923,0.9271060237333995
0.9846153846153847,0.9487179487179487,0.9273420769085966
0.9846153846153847,0.9743589743589743,0.9276110903179633
0.9846153846153847,1.0,0.9279085915794126
1.0153846153846153,0.0,0.4436708616860663
1.0153846153846153,0.02564102564102564,0.5199023551231524
1.0153846153846153,0.05128205128205128,0.5899706745208336
1.0153846153846153,0.07692307692307693,0.6524624357098666
1.0153846153846153,0.10256410256410256,0.7066879894580914
1.0153846153846153,0.1282051282051282,0.7526263375486322
1.0153846153846153,0.15384615384615385,0.7907668872340037
1.0153846153846153,0.1794871794871795,0.8219141285104415
1.0153846153846153,0.20512820512820512,0.8470143999404883
1.0153846153846153,0.23076923076923075,0.8670269021328617
1.0153846153846153,0.2564102564102564,0.882844840376487
1.0153846153846153,0.28205128205128205,0.8952556500329732
1.0153846153846153,0.3076923076923077,0.9049289851259543
1.0153846153846153,0.3333333333333333,0.9124205953889047
1.0153846153846153,0.358974358974359,0.9181838009941832
1.0153846153846153,0.3846153846153846,0.9225842380721361
1.0153846153846153,0.41025641025641024,0.9259148999610327
1.0153846153846153,0.4358974358974359,0.9284092468057581
1.0153846153846153,0.4615384615384615,0.9302529734197736
1.0153846153846153,0.48717948717948717,0.9315935829327456
1.0153846153846153,0.5128205128205128,0.9325479909057354
1.0153846153846153,0.5384615384615384,0.9332091350691578
1.0153846153846153,0.5641025641025641,0.9336507072674974
1.0153846153846153,0.5897435897435898,0.9339312369707944
1.0153846153846153,0.6153846153846154,0.9340972455614092
1.0153846153846153,0.641025641025641,0.9341855092892637
1.0153846153846153,0.6666666666666666,0.9342251350767159
1.0153846153846153,0.6923076923076923,0.9342391042498419
1.0153846153846153,0.717948717948718,0.9342453545651336
1.0153846153846153,0.7435897435897436,0.934257792210243
1.0153846153846153,0.7692307692307692,0.9342869795995089
1.0153846153846153,0.7948717948717948,0.934340707840548
1.0153846153846153,0.8205128205128205,0.9344245417672449
1.0153846153846153,0.8461538461538461,0.934541931419706
1.0153846153846153,0.8717948717948718,0.9346948094926228
1.0153846153846153,0.8974358974358974,0.9348833642875714
1.0153846153846153,0.923076923076923,0.9351065552115077
1.0153846153846153,0.9487179487179487,0.9353618772849314
1.0153846153846153,0.9743589743589743,0.935645640416206
1.0153846153846153,1.0,0.9359527553807924
1.0461538461538462,0.0,0.4436708616860663
1.0461538461538462,0.02564102564102564,0.5208033433843728
1.0461538461538462,0.05128205128205128,0.5917242682739032
1.0461538461538462,0.07692307692307693,0.6549892719174204
1.0461538461538462,0.10256410256410256,0.7098904413545154
1.0461538461538462,0.1282051282051282,0.7564020138290057
1.0461538461538462,0.15384615384615385,0.7950186902439361
1.0461538461538462,0.1794871794871795,0.8265560621212077
1.0461538461538462,0.20512820512820512,0.8519737874787687
1.0461538461538462,0.23076923076923075,0.872244790719595
1.0461538461538462,0.2564102564102564,0.8882742162423681
1.0461538461538462,0.28205128205128205,0.900859691582064
1.0461538461538462,0.3076923076923077,0.91067900950357
1.0461538461538462,0.3333333333333333,0.9182943509025853
1.0461538461538462,0.358974358974359,0.9241639345533328
1.0461538461538462,0.3846153846153846,0.9286571944681605
1.0461538461538462,0.41025641025641024,0.9320700654352425
1.0461538461538462,0.4358974358974359,0.9346382176813062
1.0461538461538462,0.4615384615384615,0.9365489550221526
1.0461538461538462,0.48717948717948717,0.9379510310748517
1.0461538461538462,0.5128205128205128,0.9389624077912375
1.0461538461538462,0.5384615384615384,0.9396767380286861
1.0461538461538462,0.5641025641025641,0.940168241093025
1.0461538461538462,0.5897435897435898,0.9404958970639038
1.0461538461538462,0.6153846153846154,0.9407064845322055
1.0461538461538462,0.641025641025641,0.9408370008242802
1.0461538461538462,0.6666666666666666,0.9409167616576477
1.0461538461538462,0.6923076923076923,0.9409687896821199
1.0461538461538462,0.717948717948718,0.9410110027791114
1.0461538461538462,0.7435897435897436,0.9410573458435529
1.0461538461538462,0.7692307692307692,0.9411182738257643
1.0461538461538462,0.7948717948717948,0.9412015383506055
1.0461538461538462,0.8205128205128205,0.9413125009111303
1.0461538461538462,0.8461538461538461,0.9414544621221297
1.0461538461538462,0.8717948717948718,0.9416290529583904
1.0461538461538462,0.8974358974358974,0.9418363205832637
1.0461538461538462,0.923076923076923,0.9420747564913414
1.0461538461538462,0.9487179487179487,0.9423415912925011
1.0461538461538462,0.9743589743589743,0.942632669980193
1.0461538461538462,1.0,0.942942427264813
1.0769230769230769,0.0,0.4436708616860663
1.0769230769230769,0.02564102564102564,0.5206108029421003
1.0769230769230769,0.05128205128205128,0.5914155394877351
1.0769230769230769,0.07692307692307693,0.6546519148736395
1.0769230769230769,0.10256410256410256,0.7096087311304569
1.0769230769230769,0.1282051282051282,0.7562450474195882
1.0769230769230769,0.15384615384615385,0.7950356738002925
1.0769230769230769,0.1794871794871795,0.8267757881786757
1.0769230769230769,0.20512820512820512,0.8524079700898517
1.0769230769230769,0.23076923076923075,0.872891933830082
1.0769230769230769,0.2564102564102564,0.8891242391199979
1.0769230769230769,0.28205128205128205,0.9018972790718525
1.0769230769230769,0.3076923076923077,0.9118863043586942
1.0769230769230769,0.3333333333333333,0.9196528187950361
1.0769230769230769,0.358974358974359,0.9256555819677246
1.0769230769230769,0.3846153846153846,0.9302651490108987
1.0769230769230769,0.41025641025641024,0.9337787566438033
1.0769230769230769,0.4358974358974359,0.9364337886172451
1.0769230769230769,0.4615384615384615,0.938419031956216
1.0769230769230769,0.48717948717948717,0.9398846463922667
1.0769230769230769,0.5128205128205128,0.9409499463546667
1.0769230769230769,0.5384615384615384,0.941709737858391
1.0769230769230769,0.5641025641025641,0.9422393518389829
1.0769230769230769,0.5897435897435898,0.942598648653504
1.0769230769230769,0.6153846153846154,0.9428352324404634
1.0769230769230769,0.641025641025641,0.9429867565122473
1.0769230769230769,0.6666666666666666,0.9430831869237806
1.0769230769230769,0.6923076923076923,0.9431480158806462
1.0769230769230769,0.717948717948718,0.9431996908398379
1.0769230769230769,0.7435897435897436,0.9432525762324205
1.0769230769230769,0.7692307692307692,0.9433174636926178
1.0769230769230769,0.7948717948717948,0.9434024627036932
1.0769230769230769,0.8205128205128205,0.9435132365688269
1.0769230769230769,0.8461538461538461,0.9436533953061809
1.0769230769230769,0.8717948717948718,0.9438248534371068
1.0769230769230769,0.8974358974358974,0.9440279030441798
1.0769230769230769,0.923076923076923,0.9442613954735002
1.0769230769230769,0.9487179487179487,0.9445228292205092
1.0769230769230769,0.9743589743589743,0.9448084049851737
1.0769230769230769,1.0,0.9451128877640002
1.1076923076923078,0.0,0.4436708616860663
1.1076923076923078,0.02564102564102564,0.5241992479804234
1.1076923076923078,0.05128205128205128,0.5982975480583412
1.1076923076923078,0.07692307692307693,0.6643850289003534
1.1076923076923078,0.10256410256410256,0.7216791274638604
1.1076923076923078,0.1282051282051282,0.7701402906441521
1.1076923076923078,0.15384615384615385,0.8102952630820173
1.1076923076923078,0.1794871794871795,0.8430168791814946
1.1076923076923078,0.20512820512820512,0.8693307588668201
1.1076923076923078,0.23076923076923075,0.890272478890567
1.1076923076923078,0.2564102564102564,0.9068017483171886
1.1076923076923078,0.28205128205128205,0.9197604311378882
1.1076923076923078,0.3076923076923077,0.9298605218252012
1.1076923076923078,0.3333333333333333,0.9376899076561008
1.1076923076923078,0.358974358974359,0.9437260997849666
1.1076923076923078,0.3846153846153846,0.9483524825575955
1.1076923076923078,0.41025641025641024,0.9518749739441417
1.1076923076923078,0.4358974358974359,0.9545365799904586
1.1076923076923078,0.4615384615384615,0.9565297402493358
1.1076923076923078,0.48717948717948717,0.9580069285931063
1.1076923076923078,0.5128205128205128,0.9590887753377535
1.1076923076923078,0.5384615384615384,0.9598706900470633
1.1076923076923078,0.5641025641025641,0.960428280761717
1.1076923076923078,0.5897435897435898,0.9608214138803974
1.1076923076923078,0.6153846153846154,0.9610974681271618
1.1076923076923078,0.641025641025641,0.9612938414156468
1.1076923076923078,0.6666666666666666,0.9614401207579685
1.1076923076923078,0.6923076923076923,0.9615594072622135
1.1076923076923078,0.717948717948718,0.9616697215410581
1.1076923076923078,0.7435897435897436,0.9617849236198234
1.1076923076923078,0.7692307692307692,0.9619154180749686
1.1076923076923078,0.7948717948717948,0.9620687713710225
1.1076923076923078,0.8205128205128205,0.9622501622834512
1.1076923076923078,0.8461538461538461,0.9624626679979709
1.1076923076923078,0.8717948717948718,0.9627076276184439
1.1076923076923078,0.8974358974358974,0.9629847013415808
1.1076923076923078,0.923076923076923,0.9632920607444667
1.1076923076923078,0.9487179487179487,0.9636264137853526
1.1076923076923078,0.9743589743589743,0.9639830526532568
1.1076923076923078,1.0,0.9643558197082176
1.1384615384615384,0.0,0.4436708616860663
1.1384615384615384,0.02564102564102564,0.5283051654338348
1.1384615384615384,0.05128205128205128,0.6060706859354098
1.1384615384615384,0.07692307692307693,0.6752028711154
1.1384615384615384,0.10256410256410256,0.7348491157129419
1.1384615384615384,0.1282051282051282,0.7849969952314716
1.1384615384615384,0.15384615384615385,0.82626479169421
1.1384615384615384,0.1794871794871795,0.8596447099723196
1.1384615384615384,0.20512820512820512,0.8862809370376046
1.1384615384615384,0.23076923076923075,0.9073112071044709
1.1384615384615384,0.2564102564102564,0.9237756827038245
1.1384615384615384,0.28205128205128205,0.9365756159444654
1.1384615384615384,0.3076923076923077,0.9464646495451117
1.1384615384615384,0.3333333333333333,0.9540588740724336
1.1384615384615384,0.358974358974359,0.9598536313863443
1.1384615384615384,0.3846153846153846,0.9642434625287265
1.1384615384615384,0.41025641025641024,0.9675405856100485
1.1384615384615384,0.4358974358974359,0.9699911562817004
1.1384615384615384,0.4615384615384615,0.9717888948925476
1.1384615384615384,0.48717948717948717,0.9730861550952764
1.1384615384615384,0.5128205128205128,0.9740027303218985
1.1384615384615384,0.5384615384615384,0.9746328645568142
1.1384615384615384,0.5641025641025641,0.9750507140414875
1.1384615384615384,0.5897435897435898,0.9753146242757709
1.1384615384615384,0.6153846153846154,0.9754704405363639
1.1384615384615384,0.641025641025641,0.9755541672656451
1.1384615384615384,0.6666666666666666,0.9755938634036886
1.1384615384615384,0.6923076923076923,0.9756113731727031
1.1384615384615384,0.717948717948718,0.9756234004414814
1.1384615384615384,0.7435897435897436,0.9756425645095806
1.1384615384615384,0.7692307692307692,0.9756780929793885
1.1384615384615384,0.7948717948717948,0.9757363654352676
1.1384615384615384,0.8205128205128205,0.9758214344191166
1.1384615384615384,0.8461538461538461,0.9759351958921939
1.1384615384615384,0.8717948717948718,0.9760778100696579
1.1384615384615384,0.8974358974358974,0.9762476716340814
1.1384615384615384,0.923076923076923,0.9764417029201973
1.1384615384615384,0.9487179487179487,0.9766552023089332
1.1384615384615384,0.9743589743589743,0.9768820008306197
1.1384615384615384,1.0,0.9771142616628037
1.1692307692307693,0.0,0.4436708616860663
1.1692307692307693,0.02564102564102564,0.526955704345744
1.1692307692307693,0.05128205128205128,0.6036149812899925
1.1692307692307693,0.07692307692307693,0.6719474839066444
1.1692307692307693,0.10256410256410256,0.7311074387267013
1.1692307692307693,0.1282051282051282,0.7810460208047125
1.1692307692307693,0.15384615384615385,0.8223203532588154
1.1692307692307693,0.1794871794871795,0.8558570078856824
1.1692307692307693,0.20512820512820512,0.8827410593978782
1.1692307692307693,0.23076923076923075,0.9040645869726344
1.1692307692307693,0.2564102564102564,0.9208349352039388
1.1692307692307693,0.28205128205128205,0.9339323327613764
1.1692307692307693,0.3076923076923077,0.9440978438160323
1.1692307692307693,0.3333333333333333,0.9519411419596071
1.1692307692307693,0.358974358974359,0.9579553027524469
1.1692307692307693,0.3846153846153846,0.9625349251750019
1.1692307692307693,0.41025641025641024,0.9659938153058693
1.1692307692307693,0.4358974358974359,0.9685804238551433
1.1692307692307693,0.4615384615384615,0.9704910246630468
1.1692307692307693,0.48717948717948717,0.9718805814234212
1.1692307692307693,0.5128205128205128,0.9728714409755668
1.1692307692307693,0.5384615384615384,0.9735601295144577
1.1692307692307693,0.5641025641025641,0.9740229657104387
1.1692307692307693,0.5897435897435898,0.9743201793369684
1.1692307692307693,0.6153846153846154,0.974499331830595
1.1692307692307693,0.641025641025641,0.9745979600898065
1.1692307692307693,0.6666666666666666,0.9746455240931471
1.1692307692307693,0.6923076923076923,0.9746650785358727
1.1692307692307693,0.717948717948718,0.9746745078426376
1.1692307692307693,0.7435897435897436,0.9746874832479787
1.1692307692307693,0.7692307692307692,0.9747142764650241
1.1692307692307693,0.7948717948717948,0.9747622387713127
1.1692307692307693,0.8205128205128205,0.9748363851171847
1.1692307692307693,0.8461538461538461,0.9749396191101816
1.1692307692307693,0.8717948717948718,0.9750730944392516
1.1692307692307693,0.8974358974358974,0.9752363061814637
1.1692307692307693,0.923076923076923,0.975427289174696
1.1692307692307693,0.9487179487179487,0.9756426409839278
1.1692307692307693,0.9743589743589743,0.9758775395891541
1.1692307692307693,1.0,0.9761257022547261
1.2,0.0,0.4436708616860663
1.2,0.02564102564102564,0.5286396736883479
1.2,0.05128205128205128,0.6068670829700846
1.2,0.07692307692307693,0.6765731910059656
1.2,0.10256410256410256,0.7368679364884083
1.2,0.1282051282051282,0.7876942188262349
1.2,0.15384615384615385,0.8296276191728437
1.2,0.1794871794871795,0.8636276003854039
1.2,0.20512820512820512,0.8908175550650007
1.2,0.23076923076923075,0.9123254782408853
1.2,0.2564102564102564,0.9291897950604455
1.2,0.28205128205128205,0.9423152507075447
1.2,0.3076923076923077,0.9524619096523859
1.2,0.3333333333333333,0.960253309794473
1.2,0.358974358974359,0.9661927550588731
1.2,0.3846153846153846,0.9706819862473847
