diameter_mm,opacity,similarity
2.0,0.7000000000000001,0.6761891459530533
2.0,0.8,0.6692761065856819
2.0,0.9,0.6645617681471162
2.0,1.0,0.6616613862743264
2.1,0.0,0.4407245842666704
2.1,0.1,0.6508395928629562
2.1,0.2,0.7123208766919631
2.1,0.30000000000000004,0.7080403101772975
2.1,0.4,0.6909040887132288
2.1,0.5,0.6746369524931036
2.1,0.6000000000000001,0.6617371120200441
2.1,0.7000000000000001,0.6521585258596095
2.1,0.8,0.6453972453903186
2.1,0.9,0.6409562954228781
2.1,1.0,0.6384157280695408
2.2,0.0,0.4407245842666704
2.2,0.1,0.645585983490692
2.2,0.2,0.7001134692704954
2.2,0.30000000000000004,0.6913105127794636
2.2,0.4,0.6716633994624491
2.2,0.5,0.653876748929942
2.2,0.6000000000000001,0.6399067751515082
2.2,0.7000000000000001,0.6294512286050696
2.2,0.8,0.6218774930698473
2.2,0.9,0.61661593885499
2.2,1.0,0.6131986229881524
2.3000000000000003,0.0,0.4407245842666704
2.3000000000000003,0.1,0.6425423046290778
2.3000000000000003,0.2,0.6921602223548832
2.3000000000000003,0.30000000000000004,0.6799121220246475
2.3000000000000003,0.4,0.6582088356641087
2.3000000000000003,0.5,0.6390623776814006
2.3000000000000003,0.6000000000000001,0.6240457401099997
2.3000000000000003,0.7000000000000001,0.6126731393186374
2.3000000000000003,0.8,0.6042221474782666
2.3000000000000003,0.9,0.5980778412127152
2.3000000000000003,1.0,0.5937529623024713
2.4000000000000004,0.0,0.4407245842666704
2.4000000000000004,0.1,0.6410941504828029
2.4000000000000004,0.2,0.6864887476877801
2.4000000000000004,0.30000000000000004,0.6712485397497118
2.4000000000000004,0.4,0.6477844790511512
2.4000000000000004,0.5,0.6274541336024981
2.4000000000000004,0.6000000000000001,0.611481599348754
2.4000000000000004,0.7000000000000001,0.5992181139736656
2.4000000000000004,0.8,0.5898584617126885
2.4000000000000004,0.9,0.5827392673013686
2.4000000000000004,1.0,0.5773401287845219
2.5,0.0,0.4407245842666704
2.5,0.1,0.640476830838242
2.5,0.2,0.68162293428393
2.5,0.30000000000000004,0.6636571890397466
2.5,0.4,0.6388035264482185
2.5,0.5,0.6176462465462862
2.5,0.6000000000000001,0.6010393540517427
2.5,0.7000000000000001,0.5881701028987948
2.5,0.8,0.578148332889834
2.5,0.9,0.5702507452140599
2.5,1.0,0.5638975658988263
2.6,0.0,0.4407245842666704
2.6,0.1,0.6365250547082473
2.6,0.2,0.6705799036101261
2.6,0.30000000000000004,0.6487597958185101
2.6,0.4,0.6223018339013949
2.6,0.5,0.6005037772192722
2.6,0.6000000000000001,0.5836550226500697
2.6,0.7000000000000001,0.570710579024781
2.6,0.8,0.5606755347405284
2.6,0.9,0.5527694946373628
2.6,1.0,0.5463679160197892
2.7,0.0,0.4407245842666704
2.7,0.1,0.6321146463489898
2.7,0.2,0.6609755747308093
2.7,0.30000000000000004,0.6362411119275199
2.7,0.4,0.6084213657416114
2.7,0.5,0.5859735594294474
2.7,0.6000000000000001,0.5688039170468765
2.7,0.7000000000000001,0.5557054963456641
2.7,0.8,0.5456133106252825
2.7,0.9,0.5377182407539547
2.7,1.0,0.5313893954022871
2.8000000000000003,0.0,0.4407245842666704
2.8000000000000003,0.1,0.6238545494962114
2.8000000000000003,0.2,0.6463628663819428
2.8000000000000003,0.30000000000000004,0.6186381278002799
2.8000000000000003,0.4,0.5897308022015189
2.8000000000000003,0.5,0.5670846989730538
2.8000000000000003,0.6000000000000001,0.5501850953528362
2.8000000000000003,0.7000000000000001,0.537665395288643
2.8000000000000003,0.8,0.5284137331487652
2.8000000000000003,0.9,0.5216345102029245
2.8000000000000003,1.0,0.5167564060972962
2.9000000000000004,0.0,0.4407245842666704
2.9000000000000004,0.1,0.6144536430304393
2.9000000000000004,0.2,0.630429396395437
2.9000000000000004,0.30000000000000004,0.5998509798640107
2.9000000000000004,0.4,0.5700239640268302
2.9000000000000004,0.5,0.5473451523697286
2.9000000000000004,0.6000000000000001,0.5308820132142329
2.9000000000000004,0.7000000000000001,0.5191129386245567
2.9000000000000004,0.8,0.5108824794414479
2.9000000000000004,0.9,0.5054088136720962
2.9000000000000004,1.0,0.502177039048928
3.0,0.0,0.4407245842666704
3.0,0.1,0.6047611610520955
3.0,0.2,0.6147403414332188
3.0,0.30000000000000004,0.5816123682323227
3.0,0.4,0.5509106780290309
3.0,0.5,0.5281061870802103
3.0,0.6000000000000001,0.5119023121881275
3.0,0.7000000000000001,0.5006376391415137
3.0,0.8,0.49310802496862177
3.0,0.9,0.48852674921869443
3.0,1.0,0.48640140182345537
3.1,0.0,0.4407245842666704
3.1,0.1,0.5964840230363797
3.1,0.2,0.6008798052882588
3.1,0.30000000000000004,0.565253724376016
3.1,0.4,0.5335715759719787
3.1,0.5,0.5104368450563567
3.1,0.6000000000000001,0.4942101759545392
3.1,0.7000000000000001,0.48309426480296086
3.1,0.8,0.4758300114356439
3.1,0.9,0.471610569084475
3.1,1.0,0.46994050771777857
3.2,0.0,0.4407245842666704
3.2,0.1,0.5916041746160907
3.2,0.2,0.5918880598864275
3.2,0.30000000000000004,0.553949157066741
3.2,0.4,0.5210047651357563
3.2,0.5,0.49706063776068793
3.2,0.6000000000000001,0.4802097255322675
3.2,0.7000000000000001,0.46853409062757834
3.2,0.8,0.4607123643656583
3.2,0.9,0.45589867473584195
3.2,1.0,0.4535672394988368
3.3000000000000003,0.0,0.4407245842666704
3.3000000000000003,0.1,0.5880363309773595
3.3000000000000003,0.2,0.5841438921047504
3.3000000000000003,0.30000000000000004,0.5437869083761323
3.3000000000000003,0.4,0.5095455066149266
3.3000000000000003,0.5,0.48476919048869827
3.3000000000000003,0.6000000000000001,0.4672624326268171
3.3000000000000003,0.7000000000000001,0.45498238337005675
3.3000000000000003,0.8,0.4465459098563805
3.3000000000000003,0.9,0.4410705367650724
3.3000000000000003,1.0,0.4380038487741704
3.4000000000000004,0.0,0.4407245842666704
3.4000000000000004,0.1,0.584765797232432
3.4000000000000004,0.2,0.5759885106294881
3.4000000000000004,0.30000000000000004,0.533063583863276
3.4000000000000004,0.4,0.49762410268077883
3.4000000000000004,0.5,0.472167045013282
3.4000000000000004,0.6000000000000001,0.45415976558937515
3.4000000000000004,0.7000000000000001,0.4414263793825118
3.4000000000000004,0.8,0.4325246750153106
3.4000000000000004,0.9,0.4265408097301301
3.4000000000000004,1.0,0.4229017568430428
3.5,0.0,0.4407245842666704
3.5,0.1,0.5828406085704882
3.5,0.2,0.5704079875468864
3.5,0.30000000000000004,0.5254196909394215
3.5,0.4,0.48890922021212
3.5,0.5,0.4627436414267315
3.5,0.6000000000000001,0.44413209884042754
3.5,0.7000000000000001,0.4307901349708006
3.5,0.8,0.42121828218945734
3.5,0.9,0.41446039534967194
3.5,1.0,0.40990040258497257
3.6,0.0,0.4407245842666704
3.6,0.1,0.5804808258497867
3.6,0.2,0.5645996099425264
3.6,0.30000000000000004,0.5177998533288027
3.6,0.4,0.48042136249419254
3.6,0.5,0.4537331418257722
3.6,0.6000000000000001,0.4347076964287489
3.6,0.7000000000000001,0.4209630375052775
3.6,0.8,0.4109494998234736
3.6,0.9,0.4036743885901717
3.6,1.0,0.39848376998840535
3.7,0.0,0.4407245842666704
3.7,0.1,0.5779819279079388
3.7,0.2,0.5592550075360361
3.7,0.30000000000000004,0.5110116125335568
3.7,0.4,0.4729968058811763
3.7,0.5,0.44599469510060136
3.7,0.6000000000000001,0.4267853399506663
3.7,0.7000000000000001,0.41291078798636666
3.7,0.8,0.4027887568070486
3.7,0.9,0.39541134676418815
3.7,1.0,0.3901176999974612
3.8000000000000003,0.0,0.4407245842666704
3.8000000000000003,0.1,0.5751549135972274
3.8000000000000003,0.2,0.5543083468745048
3.8000000000000003,0.30000000000000004,0.505158031815916
3.8000000000000003,0.4,0.46685167419667567
3.8000000000000003,0.5,0.43981881341157175
3.8000000000000003,0.6000000000000001,0.4207069725407071
3.8000000000000003,0.7000000000000001,0.4070115777764865
3.8000000000000003,0.8,0.39713767283627305
3.8000000000000003,0.9,0.39008250925532995
3.8000000000000003,1.0,0.3852040932135217
3.9000000000000004,0.0,0.4407245842666704
3.9000000000000004,0.1,0.5666159918902165
3.9000000000000004,0.2,0.5405030655886665
3.9000000000000004,0.30000000000000004,0.48931458384390925
3.9000000000000004,0.4,0.4504751302953071
3.9000000000000004,0.5,0.42355501878294854
3.9000000000000004,0.6000000000000001,0.40488975439974956
3.9000000000000004,0.7000000000000001,0.39186711175269795
3.9000000000000004,0.8,0.3828656453087014
3.9000000000000004,0.9,0.3768967225753257
3.9000000000000004,1.0,0.3733626386361534
4.0,0.0,0.4407245842666704
4.0,0.1,0.5582983949508946
4.0,0.2,0.5277816043327594
4.0,0.30000000000000004,0.47481713742777465
4.0,0.4,0.4353948916839636
4.0,0.5,0.4084227425663027
4.0,0.6000000000000001,0.38998380257240456
4.0,0.7000000000000001,0.3773704924824428
4.0,0.8,0.3689301521104959
4.0,0.9,0.3636743523002344
4.0,1.0,0.36102649706078793
4.1000000000000005,0.0,0.4407245842666704
4.1000000000000005,0.1,0.5501279110043934
4.1000000000000005,0.2,0.5149951705997251
4.1000000000000005,0.30000000000000004,0.46024905923906234
4.1000000000000005,0.4,0.42028674594788745
4.1000000000000005,0.5,0.3932937291580213
4.1000000000000005,0.6000000000000001,0.3750921812696572
4.1000000000000005,0.7000000000000001,0.3628805554082778
4.1000000000000005,0.8,0.35497643397254813
4.1000000000000005,0.9,0.3503914873117553
4.1000000000000005,1.0,0.3485673871223266
4.2,0.0,0.4407245842666704
4.2,0.1,0.5437944821604808
4.2,0.2,0.5043752284723207
4.2,0.30000000000000004,0.44781605694119514
4.2,0.4,0.40720066569496777
4.2,0.5,0.38002248444126246
4.2,0.6000000000000001,0.3618493113222112
4.2,0.7000000000000001,0.34978638078669916
4.2,0.8,0.3421180346157604
4.2,0.9,0.3378492909253615
4.2,1.0,0.3364305583387336
4.3,0.0,0.4407245842666704
4.3,0.1,0.5404127251972152
4.3,0.2,0.4977541273260931
4.3,0.30000000000000004,0.43938550270938564
4.3,0.4,0.3978207491625637
4.3,0.5,0.37004376204786826
4.3,0.6000000000000001,0.35140647813828374
4.3,0.7000000000000001,0.33892126176319165
4.3,0.8,0.33082639976006784
4.3,0.9,0.32609873677912155
4.3,1.0,0.3241670203321008
4.4,0.0,0.4407245842666704
4.4,0.1,0.5386681108293929
4.4,0.2,0.4932425468652372
4.4,0.30000000000000004,0.4331548298735714
4.4,0.4,0.39059887800179166
4.4,0.5,0.3621093704768581
4.4,0.6000000000000001,0.3428429626426531
4.4,0.7000000000000001,0.32972557009184605
4.4,0.8,0.320948179486175
4.4,0.9,0.3154531332568466
4.4,1.0,0.3126363656453628
4.5,0.0,0.4407245842666704
4.5,0.1,0.5368846950068706
4.5,0.2,0.48832628715654247
4.5,0.30000000000000004,0.4263973411217052
4.5,0.4,0.3828280908009891
4.5,0.5,0.35362121536896884
4.5,0.6000000000000001,0.3337161426624401
4.5,0.7000000000000001,0.3199453204546121
4.5,0.8,0.3104481833107402
4.5,0.9,0.304127174123575
4.5,1.0,0.30033685479911393
4.6000000000000005,0.0,0.4407245842666704
4.6000000000000005,0.1,0.5352519445284064
4.6000000000000005,0.2,0.483958763455152
4.6000000000000005,0.30000000000000004,0.420339424941902
4.6000000000000005,0.4,0.3758095664060473
4.6000000000000005,0.5,0.34591549051815756
4.6000000000000005,0.6000000000000001,0.32540010186850493
4.6000000000000005,0.7000000000000001,0.31100763796743125
4.6000000000000005,0.8,0.30082625164159604
4.6000000000000005,0.9,0.29371712653013415
4.6000000000000005,1.0,0.28899009008598364
4.7,0.0,0.4407245842666704
4.7,0.1,0.5312507535498162
4.7,0.2,0.4763325589380833
4.7,0.30000000000000004,0.4110265428087347
4.7,0.4,0.36585172089394935
4.7,0.5,0.33572492599083115
4.7,0.6000000000000001,0.3151531034555327
4.7,0.7000000000000001,0.30079294005200846
4.7,0.8,0.2906992961063306
4.7,0.9,0.2837224801109504
4.7,1.0,0.27917304289586037
4.800000000000001,0.0,0.4407245842666704
4.800000000000001,0.1,0.526869699705194
4.800000000000001,0.2,0.46899234717983146
4.800000000000001,0.30000000000000004,0.4021717416929567
4.800000000000001,0.4,0.3563761887277835
4.800000000000001,0.5,0.3260482581144237
4.800000000000001,0.6000000000000001,0.3054907236340218
4.800000000000001,0.7000000000000001,0.29127906499284034
4.800000000000001,0.8,0.28143935731633435
4.800000000000001,0.9,0.2748192378608792
4.800000000000001,1.0,0.27074476081923105
4.9,0.0,0.4407245842666704
4.9,0.1,0.521680547088677
4.9,0.2,0.460934757419381
4.9,0.30000000000000004,0.3927837236193726
4.9,0.4,0.34650486583481394
4.9,0.5,0.3160958039932304
4.9,0.6000000000000001,0.2956723392388736
4.9,0.7000000000000001,0.28173775685244434
4.9,0.8,0.27229462304587493
4.9,0.9,0.26619263365215323
4.9,1.0,0.2627780607905298
5.0,0.0,0.4407245842666704
5.0,0.1,0.5181238460329873
5.0,0.2,0.4558627569134373
5.0,0.30000000000000004,0.38748636240751316
5.0,0.4,0.3413722799063575
5.0,0.5,0.31126284857558095
5.0,0.6000000000000001,0.29121046114358184
5.0,0.7000000000000001,0.277705484762737
5.0,0.8,0.26875428827211506
5.0,0.9,0.2632180335101644
5.0,1.0,0.2604608042476921
