radius_mm,opacity,similarity
0.06896551724137931,0.6896551724137931,0.4721824935079982
0.06896551724137931,0.7241379310344828,0.4769736451800153
0.06896551724137931,0.7586206896551724,0.4817191854675741
0.06896551724137931,0.7931034482758621,0.4864185002120855
0.06896551724137931,0.8275862068965517,0.49107154210191706
0.06896551724137931,0.8620689655172413,0.49567735712137534
0.06896551724137931,0.896551724137931,0.5002359983893335
0.06896551724137931,0.9310344827586207,0.5047470778755528
0.06896551724137931,0.9655172413793103,0.5092101732099493
0.06896551724137931,1.0,0.513624935206862
0.10344827586206896,0.0,0.4192910818742556
0.10344827586206896,0.034482758620689655,0.4222230460354389
0.10344827586206896,0.06896551724137931,0.4251119987539358
0.10344827586206896,0.10344827586206896,0.4279017989025261
0.10344827586206896,0.13793103448275862,0.4306783906245688
0.10344827586206896,0.1724137931034483,0.43335767545620424
0.10344827586206896,0.20689655172413793,0.43849087445925905
0.10344827586206896,0.24137931034482757,0.4496475688433096
0.10344827586206896,0.27586206896551724,0.46060147812385827
0.10344827586206896,0.3103448275862069,0.4713461948879942
0.10344827586206896,0.3448275862068966,0.4818759577048874
0.10344827586206896,0.3793103448275862,0.49218568508566485
0.10344827586206896,0.41379310344827586,0.5022709342392084
0.10344827586206896,0.4482758620689655,0.5121281918961413
0.10344827586206896,0.48275862068965514,0.5217543320033836
0.10344827586206896,0.5172413793103449,0.531146807959667
0.10344827586206896,0.5517241379310345,0.5403045289539311
0.10344827586206896,0.5862068965517241,0.5492258698977904
0.10344827586206896,0.6206896551724138,0.557910659925281
0.10344827586206896,0.6551724137931034,0.5663590138545392
0.10344827586206896,0.6896551724137931,0.574571525772066
0.10344827586206896,0.7241379310344828,0.5825495125876456
0.10344827586206896,0.7586206896551724,0.5902945335019801
0.10344827586206896,0.7931034482758621,0.5978086089260787
0.10344827586206896,0.8275862068965517,0.6050943291910643
0.10344827586206896,0.8620689655172413,0.6121545090039141
0.10344827586206896,0.896551724137931,0.6189923670326689
0.10344827586206896,0.9310344827586207,0.6256114324900136
0.10344827586206896,0.9655172413793103,0.6320153850195118
0.10344827586206896,1.0,0.6382083079965026
0.13793103448275862,0.0,0.4192910818742556
0.13793103448275862,0.034482758620689655,0.42443239602174176
0.13793103448275862,0.06896551724137931,0.4293805489551595
0.13793103448275862,0.10344827586206896,0.4341279985138845
0.13793103448275862,0.13793103448275862,0.4510312753254629
0.13793103448275862,0.1724137931034483,0.47039229015709744
0.13793103448275862,0.20689655172413793,0.48909007455824627
0.13793103448275862,0.24137931034482757,0.5070970600466886
0.13793103448275862,0.27586206896551724,0.5243923846079743
0.13793103448275862,0.3103448275862069,0.5409616955427755
0.13793103448275862,0.3448275862068966,0.5567967463528756
0.13793103448275862,0.3793103448275862,0.5718955926015448
0.13793103448275862,0.41379310344827586,0.5862612271134059
0.13793103448275862,0.4482758620689655,0.5999016753513241
0.13793103448275862,0.48275862068965514,0.6128290743423426
0.13793103448275862,0.5172413793103449,0.6250591752405966
0.13793103448275862,0.5517241379310345,0.6366111071039894
0.13793103448275862,0.5862068965517241,0.6475059145851797
0.13793103448275862,0.6206896551724138,0.6577671239561383
0.13793103448275862,0.6551724137931034,0.6674194042351973
0.13793103448275862,0.6896551724137931,0.6764887285140746
0.13793103448275862,0.7241379310344828,0.6850012902902549
0.13793103448275862,0.7586206896551724,0.6929841030519254
0.13793103448275862,0.7931034482758621,0.7004637264008415
0.13793103448275862,0.8275862068965517,0.7074667427014429
0.13793103448275862,0.8620689655172413,0.7140192189675904
0.13793103448275862,0.896551724137931,0.7201462609607169
0.13793103448275862,0.9310344827586207,0.7258726750309958
0.13793103448275862,0.9655172413793103,0.7312221283801356
0.13793103448275862,1.0,0.7362176111346926
0.1724137931034483,0.0,0.4192910818742556
0.1724137931034483,0.034482758620689655,0.42679394945345434
0.1724137931034483,0.06896551724137931,0.43385675689579406
0.1724137931034483,0.10344827586206896,0.46021114773030997
0.1724137931034483,0.13793103448275862,0.4884399744371325
0.1724137931034483,0.1724137931034483,0.5151829363730903
0.1724137931034483,0.20689655172413793,0.5403736781979837
0.1724137931034483,0.24137931034482757,0.5639762390522747
0.1724137931034483,0.27586206896551724,0.5859824996487802
0.1724137931034483,0.3103448275862069,0.6064085258620902
0.1724137931034483,0.3448275862068966,0.6252916650918514
0.1724137931034483,0.3793103448275862,0.6426855258819446
0.1724137931034483,0.41379310344827586,0.6586564479978446
0.1724137931034483,0.4482758620689655,0.6732798691548112
0.1724137931034483,0.48275862068965514,0.6866369238395433
0.1724137931034483,0.5172413793103449,0.6988121506663175
0.1724137931034483,0.5517241379310345,0.7098902754643152
0.1724137931034483,0.5862068965517241,0.7199554643924794
0.1724137931034483,0.6206896551724138,0.7290891029024964
0.1724137931034483,0.6551724137931034,0.7373691843940986
0.1724137931034483,0.6896551724137931,0.7448695993338944
0.1724137931034483,0.7241379310344828,0.7516598309542362
0.1724137931034483,0.7586206896551724,0.7578043013647686
0.1724137931034483,0.7931034482758621,0.7633626903235332
0.1724137931034483,0.8275862068965517,0.7683901812034588
0.1724137931034483,0.8620689655172413,0.7729369616307857
0.1724137931034483,0.896551724137931,0.7770491027966899
0.1724137931034483,0.9310344827586207,0.7807686015374237
0.1724137931034483,0.9655172413793103,0.7841334149926458
0.1724137931034483,1.0,0.7871779359788825
0.20689655172413793,0.0,0.4192910818742556
0.20689655172413793,0.034482758620689655,0.42938931547466763
0.20689655172413793,0.06896551724137931,0.45334172287418295
0.20689655172413793,0.10344827586206896,0.49258457137998674
0.20689655172413793,0.13793103448275862,0.5290732036539866
0.20689655172413793,0.1724137931034483,0.5626531885659889
0.20689655172413793,0.20689655172413793,0.5932707255170928
0.20689655172413793,0.24137931034482757,0.6209591398894808
0.20689655172413793,0.27586206896551724,0.6458213982968917
0.20689655172413793,0.3103448275862069,0.668011385683146
0.20689655172413793,0.3448275862068966,0.6877171725617925
0.20689655172413793,0.3793103448275862,0.7051452084533428
0.20689655172413793,0.41379310344827586,0.7205088001954061
0.20689655172413793,0.4482758620689655,0.7340186778575465
0.20689655172413793,0.48275862068965514,0.745876585734266
0.20689655172413793,0.5172413793103449,0.7562714292338127
0.20689655172413793,0.5517241379310345,0.7653764859343047
0.20689655172413793,0.5862068965517241,0.7733491468097583
0.20689655172413793,0.6206896551724138,0.7803303789678858
0.20689655172413793,0.6551724137931034,0.7864455078027972
0.20689655172413793,0.6896551724137931,0.7918053051264606
0.20689655172413793,0.7241379310344828,0.7965071542333195
0.20689655172413793,0.7586206896551724,0.800636274128461
0.20689655172413793,0.7931034482758621,0.8042670697602162
0.20689655172413793,0.8275862068965517,0.807464383366212
0.20689655172413793,0.8620689655172413,0.8102846047630665
0.20689655172413793,0.896551724137931,0.8127766185694661
0.20689655172413793,0.9310344827586207,0.814982863370057
0.20689655172413793,0.9655172413793103,0.8169402042598415
0.20689655172413793,1.0,0.8186804963504902
0.24137931034482757,0.0,0.4192910818742556
0.24137931034482757,0.034482758620689655,0.4319625973708133
0.24137931034482757,0.06896551724137931,0.47670445026811625
0.24137931034482757,0.10344827586206896,0.525160207842254
0.24137931034482757,0.13793103448275862,0.5689681034791712
0.24137931034482757,0.1724137931034483,0.6079883406052705
0.24137931034482757,0.20689655172413793,0.6423055205565223
0.24137931034482757,0.24137931034482757,0.6721719348646326
0.24137931034482757,0.27586206896551724,0.6979489833338338
0.24137931034482757,0.3103448275862069,0.7200542809740813
0.24137931034482757,0.3448275862068966,0.7389227565184292
0.24137931034482757,0.3793103448275862,0.7549775643163027
0.24137931034482757,0.41379310344827586,0.7686122244883381
0.24137931034482757,0.4482758620689655,0.7801826827266523
0.24137931034482757,0.48275862068965514,0.7900025942204392
0.24137931034482757,0.5172413793103449,0.7983446906517115
0.24137931034482757,0.5517241379310345,0.8054426970208446
0.24137931034482757,0.5862068965517241,0.8114958970434575
0.24137931034482757,0.6206896551724138,0.8166724473742526
0.24137931034482757,0.6551724137931034,0.8211141857098413
0.24137931034482757,0.6896551724137931,0.8249401669685211
0.24137931034482757,0.7241379310344828,0.8282500440764816
0.24137931034482757,0.7586206896551724,0.831127180020041
0.24137931034482757,0.7931034482758621,0.8336413725971002
0.24137931034482757,0.8275862068965517,0.8358507442938573
0.24137931034482757,0.8620689655172413,0.8378038009209126
0.24137931034482757,0.896551724137931,0.8395409605424176
0.24137931034482757,0.9310344827586207,0.8410956967796354
0.24137931034482757,0.9655172413793103,0.8424958586555925
0.24137931034482757,1.0,0.8437641221616335
0.27586206896551724,0.0,0.4192910818742556
0.27586206896551724,0.034482758620689655,0.4365467513289062
0.27586206896551724,0.06896551724137931,0.49998253997856124
0.27586206896551724,0.10344827586206896,0.556969304357384
0.27586206896551724,0.13793103448275862,0.607003521313908
0.27586206896551724,0.1724137931034483,0.6500977433165469
0.27586206896551724,0.20689655172413793,0.6866508799635217
0.27586206896551724,0.24137931034482757,0.7172982832748366
0.27586206896551724,0.27586206896551724,0.7427840749752213
0.27586206896551724,0.3103448275862069,0.7638656747133815
0.27586206896551724,0.3448275862068966,0.7812549060659139
0.27586206896551724,0.3793103448275862,0.7955875982635823
0.27586206896551724,0.41379310344827586,0.8074123480285699
0.27586206896551724,0.4482758620689655,0.8171917459482284
0.27586206896551724,0.48275862068965514,0.8253099460454341
0.27586206896551724,0.5172413793103449,0.8320820675034859
0.27586206896551724,0.5517241379310345,0.8377653759783574
0.27586206896551724,0.5862068965517241,0.8425686297943361
0.27586206896551724,0.6206896551724138,0.8466607834906873
0.27586206896551724,0.6551724137931034,0.8501785684921204
0.27586206896551724,0.6896551724137931,0.8532321265195913
0.27586206896551724,0.7241379310344828,0.8559104518605168
0.27586206896551724,0.7586206896551724,0.8582853017586556
0.27586206896551724,0.7931034482758621,0.8604140502861963
0.27586206896551724,0.8275862068965517,0.8623427529775818
0.27586206896551724,0.8620689655172413,0.8641079108453983
0.27586206896551724,0.896551724137931,0.8657381600984391
0.27586206896551724,0.9310344827586207,0.8672555336924603
0.27586206896551724,0.9655172413793103,0.8686763599729271
0.27586206896551724,1.0,0.8700121842523026
0.3103448275862069,0.0,0.4192910818742556
0.3103448275862069,0.034482758620689655,0.44914412745236615
0.3103448275862069,0.06896551724137931,0.5230669106220522
0.3103448275862069,0.10344827586206896,0.5879624941538804
0.3103448275862069,0.13793103448275862,0.6433178101316285
0.3103448275862069,0.1724137931034483,0.6894699660527162
0.3103448275862069,0.20689655172413793,0.7273059625599435
0.3103448275862069,0.24137931034482757,0.7579721453475852
0.3103448275862069,0.27586206896551724,0.7826606473275618
0.3103448275862069,0.3103448275862069,0.8024801390612307
0.3103448275862069,0.3448275862068966,0.818396628331123
0.3103448275862069,0.3793103448275862,0.8312171646791342
0.3103448275862069,0.41379310344827586,0.8415984313055223
0.3103448275862069,0.4482758620689655,0.8500660579549953
0.3103448275862069,0.48275862068965514,0.8570362025453504
0.3103448275862069,0.5172413793103449,0.8628363486507231
0.3103448275862069,0.5517241379310345,0.8677234895740028
0.3103448275862069,0.5862068965517241,0.8718987777211425
0.3103448275862069,0.6206896551724138,0.8755196964207167
0.3103448275862069,0.6551724137931034,0.8787093051662411
0.3103448275862069,0.6896551724137931,0.8815637265256924
0.3103448275862069,0.7241379310344828,0.8841576008847998
0.3103448275862069,0.7586206896551724,0.8865486066988869
0.3103448275862069,0.7931034482758621,0.8887806717024485
0.3103448275862069,0.8275862068965517,0.8908865049913004
0.3103448275862069,0.8620689655172413,0.8928894254167874
0.3103448275862069,0.896551724137931,0.8948047368735025
0.3103448275862069,0.9310344827586207,0.8966407004936815
0.3103448275862069,0.9655172413793103,0.8983991707791591
0.3103448275862069,1.0,0.9000758611528435
0.3448275862068966,0.0,0.4192910818742556
0.3448275862068966,0.034482758620689655,0.46049048361601563
0.3448275862068966,0.06896551724137931,0.5436797141037961
0.3448275862068966,0.10344827586206896,0.6152987176053486
0.3448275862068966,0.13793103448275862,0.674914922382204
0.3448275862068966,0.1724137931034483,0.7232955013763765
0.3448275862068966,0.20689655172413793,0.7618814664531405
0.3448275862068966,0.24137931034482757,0.792338346155611
0.3448275862068966,0.27586206896551724,0.8162697852225008
0.3448275862068966,0.3103448275862069,0.8350770262547588
0.3448275862068966,0.3448275862068966,0.8499165676653749
0.3448275862068966,0.3793103448275862,0.8617103451755381
0.3448275862068966,0.41379310344827586,0.8711783024639965
0.3448275862068966,0.4482758620689655,0.8788758124177101
0.3448275862068966,0.48275862068965514,0.8852284184945086
0.3448275862068966,0.5172413793103449,0.890561354753243
0.3448275862068966,0.5517241379310345,0.8951229367132026
0.3448275862068966,0.5862068965517241,0.8991024328083084
0.3448275862068966,0.6206896551724138,0.9026444971367529
0.3448275862068966,0.6551724137931034,0.9058589525211582
0.3448275862068966,0.6896551724137931,0.9088289426411255
0.3448275862068966,0.7241379310344828,0.9116165936352822
0.3448275862068966,0.7586206896551724,0.9142672675017927
0.3448275862068966,0.7931034482758621,0.9168125616644643
0.3448275862068966,0.8275862068965517,0.9192725415206311
0.3448275862068966,0.8620689655172413,0.9216572139301761
0.3448275862068966,0.896551724137931,0.9239672966502563
0.3448275862068966,0.9310344827586207,0.9261947295449076
0.3448275862068966,0.9655172413793103,0.9283225789860586
0.3448275862068966,1.0,0.9303246040000286
0.3793103448275862,0.0,0.4192910818742556
0.3793103448275862,0.034482758620689655,0.47131068672780185
0.3793103448275862,0.06896551724137931,0.5632832643428928
0.3793103448275862,0.10344827586206896,0.641166647371761
0.3793103448275862,0.13793103448275862,0.7046606886191349
0.3793103448275862,0.1724137931034483,0.7550254433296905
0.3793103448275862,0.20689655172413793,0.7942846835651964
0.3793103448275862,0.24137931034482757,0.8246119412453861
0.3793103448275862,0.27586206896551724,0.8479864726668633
0.3793103448275862,0.3103448275862069,0.8660589347667688
0.3793103448275862,0.3448275862068966,0.8801373650500208
0.3793103448275862,0.3793103448275862,0.8912285461858737
0.3793103448275862,0.41379310344827586,0.90009471151785
0.3793103448275862,0.4482758620689655,0.9073078816627144
0.3793103448275862,0.48275862068965514,0.9132961096677643
0.3793103448275862,0.5172413793103449,0.9183790441545052
0.3793103448275862,0.5517241379310345,0.9227958440869345
0.3793103448275862,0.5862068965517241,0.9267252011225104
0.3793103448275862,0.6206896551724138,0.9303004437162973
0.3793103448275862,0.6551724137931034,0.933620396091193
0.3793103448275862,0.6896551724137931,0.9367573217969763
0.3793103448275862,0.7241379310344828,0.9397624785156453
0.3793103448275862,0.7586206896551724,0.9426701754781719
0.3793103448275862,0.7931034482758621,0.9455004028232167
0.3793103448275862,0.8275862068965517,0.9482605012990714
0.3793103448275862,0.8620689655172413,0.9509460837989955
0.3793103448275862,0.896551724137931,0.9535411616498286
0.3793103448275862,0.9310344827586207,0.9560177308366878
0.3793103448275862,0.9655172413793103,0.958334843600975
0.3793103448275862,1.0,0.9604369187232952
0.41379310344827586,0.0,0.4192910818742556
0.41379310344827586,0.034482758620689655,0.4804916995305394
0.41379310344827586,0.06896551724137931,0.5799645576071751
0.41379310344827586,0.10344827586206896,0.6632081375296827
0.41379310344827586,0.13793103448275862,0.7300394754182036
0.41379310344827586,0.1724137931034483,0.7821588192754787
0.41379310344827586,0.20689655172413793,0.8220939618659601
0.41379310344827586,0.24137931034482757,0.8524423325996207
0.41379310344827586,0.27586206896551724,0.8754859980081078
0.41379310344827586,0.3103448275862069,0.8930695840423107
0.41379310344827586,0.3448275862068966,0.9066164728774295
0.41379310344827586,0.3793103448275862,0.917196418424676
0.41379310344827586,0.41379310344827586,0.925602736686132
0.41379310344827586,0.4482758620689655,0.932420054155383
0.41379310344827586,0.48275862068965514,0.9380784809335754
0.41379310344827586,0.5172413793103449,0.9428943971786906
0.41379310344827586,0.5517241379310345,0.9471009373766566
0.41379310344827586,0.5862068965517241,0.9508696545633771
0.41379310344827586,0.6206896551724138,0.9543262603008573
0.41379310344827586,0.6551724137931034,0.9575618468680005
0.41379310344827586,0.6896551724137931,0.9606408359225777
0.41379310344827586,0.7241379310344828,0.9636064826126325
0.41379310344827586,0.7586206896551724,0.9664845833787379
0.41379310344827586,0.7931034482758621,0.9692858613834915
0.41379310344827586,0.8275862068965517,0.9720072216569768
0.41379310344827586,0.8620689655172413,0.9746321489820067
0.41379310344827586,0.896551724137931,0.9771302973250332
0.41379310344827586,0.9310344827586207,0.9794563621602982
0.41379310344827586,0.9655172413793103,0.9815481380870558
0.41379310344827586,1.0,0.9833240632302609
0.4482758620689655,0.0,0.4192910818742556
0.4482758620689655,0.034482758620689655,0.4884445611902375
0.4482758620689655,0.06896551724137931,0.5945535042091076
0.4482758620689655,0.10344827586206896,0.6826465452839932
0.4482758620689655,0.13793103448275862,0.7525915199849008
0.4482758620689655,0.1724137931034483,0.8064389220396747
0.4482758620689655,0.20689655172413793,0.8471346730364894
0.4482758620689655,0.24137931034482757,0.8776308243222128
0.4482758620689655,0.27586206896551724,0.9004642489407688
0.4482758620689655,0.3103448275862069,0.9176451538225997
0.4482758620689655,0.3448275862068966,0.9306971279818919
0.4482758620689655,0.3793103448275862,0.9407472520401706
0.4482758620689655,0.41379310344827586,0.9486195405103249
0.4482758620689655,0.4482758620689655,0.9549133867794436
0.4482758620689655,0.48275862068965514,0.96006458656927
0.4482758620689655,0.5172413793103449,0.9643901182496977
0.4482758620689655,0.5517241379310345,0.9681208727061771
0.4482758620689655,0.5862068965517241,0.9714246510711927
0.4482758620689655,0.6206896551724138,0.9744227514785868
0.4482758620689655,0.6551724137931034,0.9772014381387923
0.4482758620689655,0.6896551724137931,0.9798200899260352
0.4482758620689655,0.7241379310344828,0.9823167203381362
0.4482758620689655,0.7586206896551724,0.9847116706048918
0.4482758620689655,0.7931034482758621,0.9870098923698276
0.4482758620689655,0.8275862068965517,0.9892020630220033
0.4482758620689655,0.8620689655172413,0.9912647998256993
0.4482758620689655,0.896551724137931,0.9931601011714972
0.4482758620689655,0.9310344827586207,0.9948339367634843
0.4482758620689655,0.9655172413793103,0.9962140869738295
0.4482758620689655,1.0,0.9972072663939289
0.48275862068965514,0.0,0.4192910818742556
0.48275862068965514,0.034482758620689655,0.49449406590650397
0.48275862068965514,0.06896551724137931,0.6058016282542796
0.48275862068965514,0.10344827586206896,0.6978071880696041
0.48275862068965514,0.13793103448275862,0.7703408022269864
0.48275862068965514,0.1724137931034483,0.8256706673994694
0.48275862068965514,0.20689655172413793,0.8670376556372742
0.48275862068965514,0.24137931034482757,0.8976590630799397
0.48275862068965514,0.27586206896551724,0.9202697313316457
0.48275862068965514,0.3103448275862069,0.93701398447369
0.48275862068965514,0.3448275862068966,0.9495005238381978
0.48275862068965514,0.3793103448275862,0.9589081743801892
0.48275862068965514,0.41379310344827586,0.9660912139299647
0.48275862068965514,0.4482758620689655,0.9716659815222738
0.48275862068965514,0.48275862068965514,0.9760770376175636
0.48275862068965514,0.5172413793103449,0.9796452956362591
0.48275862068965514,0.5517241379310345,0.9826026640958839
0.48275862068965514,0.5862068965517241,0.9851163877761491
0.48275862068965514,0.6206896551724138,0.9873062495542214
0.48275862068965514,0.6551724137931034,0.989256651259572
0.48275862068965514,0.6896551724137931,0.9910249757607661
0.48275862068965514,0.7241379310344828,0.9926473766936772
0.48275862068965514,0.7586206896551724,0.9941426565306177
0.48275862068965514,0.7931034482758621,0.9955146677690995
0.48275862068965514,0.8275862068965517,0.9967536806111678
0.48275862068965514,0.8620689655172413,0.997836808677688
0.48275862068965514,0.896551724137931,0.9987276803238335
0.48275862068965514,0.9310344827586207,0.9993753899899446
0.48275862068965514,0.9655172413793103,0.9997127966449606
0.48275862068965514,1.0,0.9996541050781694
0.5172413793103449,0.0,0.4192910818742556
0.5172413793103449,0.034482758620689655,0.4988293214893764
0.5172413793103449,0.06896551724137931,0.6140062927573133
0.5172413793103449,0.10344827586206896,0.7090162178043399
0.5172413793103449,0.13793103448275862,0.7835763642343544
0.5172413793103449,0.1724137931034483,0.8400588524268208
0.5172413793103449,0.20689655172413793,0.8818995317251664
0.5172413793103449,0.24137931034482757,0.9125103507405777
0.5172413793103449,0.27586206896551724,0.9347822038820174
0.5172413793103449,0.3103448275862069,0.9509708238008033
0.5172413793103449,0.3448275862068966,0.9627593734812745
0.5172413793103449,0.3793103448275862,0.9713745871159108
0.5172413793103449,0.41379310344827586,0.9777005120586812
0.5172413793103449,0.4482758620689655,0.982371613527521
0.5172413793103449,0.48275862068965514,0.9858430027539646
0.5172413793103449,0.5172413793103449,0.9884416377028273
0.5172413793103449,0.5517241379310345,0.9904025358387685
0.5172413793103449,0.5862068965517241,0.9918944124968554
0.5172413793103449,0.6206896551724138,0.9930376576946994
0.5172413793103449,0.6551724137931034,0.9939169111710473
0.5172413793103449,0.6896551724137931,0.9945898713990462
0.5172413793103449,0.7241379310344828,0.9950933754154989
0.5172413793103449,0.7586206896551724,0.9954475750514328
0.5172413793103449,0.7931034482758621,0.9956586668702542
0.5172413793103449,0.8275862068965517,0.9957205806595468
0.5172413793103449,0.8620689655172413,0.9956158065718685
0.5172413793103449,0.896551724137931,0.9953155464459758
0.5172413793103449,0.9310344827586207,0.9947792614579789
0.5172413793103449,0.9655172413793103,0.9939536481639223
0.5172413793103449,1.0,0.9927711060561579
0.5517241379310345,0.0,0.4192910818742556
0.5517241379310345,0.034482758620689655,0.5015351368366345
0.5517241379310345,0.06896551724137931,0.6192229806299723
0.5517241379310345,0.10344827586206896,0.7162119282881184
0.5517241379310345,0.13793103448275862,0.7920742961859079
0.5517241379310345,0.1724137931034483,0.8492128427261334
0.5517241379310345,0.20689655172413793,0.8911854268228915
0.5517241379310345,0.24137931034482757,0.9215428950603058
0.5517241379310345,0.27586206896551724,0.9432946307248092
0.5517241379310345,0.3103448275862069,0.9587843857820986
0.5517241379310345,0.3448275862068966,0.9697559889350823
0.5517241379310345,0.3793103448275862,0.977475941818572
0.5517241379310345,0.41379310344827586,0.9828535246579856
0.5517241379310345,0.4482758620689655,0.9865388186601148
0.5517241379310345,0.48275862068965514,0.9889963836344459
0.5517241379310345,0.5172413793103449,0.9905586793206171
0.5517241379310345,0.5517241379310345,0.9914639017047879
0.5517241379310345,0.5862068965517241,0.9918826134544362
0.5517241379310345,0.6206896551724138,0.9919363855661637
0.5517241379310345,0.6551724137931034,0.9917108811267434
0.5517241379310345,0.6896551724137931,0.9912650129007826
0.5517241379310345,0.7241379310344828,0.9906373328882545
0.5517241379310345,0.7586206896551724,0.989850480026852
0.5517241379310345,0.7931034482758621,0.9889142325022667
0.5517241379310345,0.8275862068965517,0.9878274373382538
0.5517241379310345,0.8620689655172413,0.9865792795778506
0.5517241379310345,0.896551724137931,0.9851498325540935
0.5517241379310345,0.9310344827586207,0.9835101299401645
0.5517241379310345,0.9655172413793103,0.9816217731308043
0.5517241379310345,1.0,0.9794361554612901
0.5862068965517241,0.0,0.4192910818742556
0.5862068965517241,0.034482758620689655,0.5027061952234508
0.5862068965517241,0.06896551724137931,0.621533262810196
0.5862068965517241,0.10344827586206896,0.7193730871219792
0.5862068965517241,0.13793103448275862,0.7956668293756488
0.5862068965517241,0.1724137931034483,0.8528190219164354
0.5862068965517241,0.20689655172413793,0.8944652397824038
0.5862068965517241,0.24137931034482757,0.9242522153116236
0.5862068965517241,0.27586206896551724,0.945272735939284
0.5862068965517241,0.3103448275862069,0.9599319781648938
0.5862068965517241,0.3448275862068966,0.9700151503230799
0.5862068965517241,0.3793103448275862,0.976814788648543
0.5862068965517241,0.41379310344827586,0.9812557422191018
0.5862068965517241,0.4482758620689655,0.9839968561093112
0.5862068965517241,0.48275862068965514,0.9855073192091581
0.5862068965517241,0.5172413793103449,0.9861216869588071
0.5862068965517241,0.5517241379310345,0.9860789271431707
0.5862068965517241,0.5862068965517241,0.9855496962013398
0.5862068965517241,0.6206896551724138,0.9846554812307401
0.5862068965517241,0.6551724137931034,0.9834820193221798
0.5862068965517241,0.6896551724137931,0.9820886205931909
